DIST,CODE,DATE_,TIME,RACE,SEX,LATINO,AGE,WOUND,FATAL,OFFICER_INVOLVED,OFFENDER_INJURED,OFFENDER_DECEASED,LOCATION
35,401,2021-05-03,23:40:00,B,M,0,31,Leg,0,N,N,N,1300 BLOCK BLAVIS ST
35,401,2021-05-06,15:11:00,B,M,0,19,Shoulder,0,N,N,N,6500 BLOCK N 18TH ST
35,111,2021-05-08,20:12:00,B,M,0,20,Multiple/Head,1,N,N,N,1700 BLOCK W RUSCIMB ST
35,111,2021-05-09,12:18:00,B,M,0,23,Multiple,1,N,N,N,100 BLOCK E ALBANUS ST
35,111,2021-05-09,12:18:00,B,M,0,17,Multiple,1,N,N,N,100 BLOCK E ALBANUS ST
35,111,2021-05-09,12:18:00,B,M,0,22,Leg,0,N,N,N,100 BLOCK E ALBANUS ST
35,111,2021-05-09,12:18:00,B,M,0,21,Ankle,0,N,N,N,100 BLOCK E ALBANUS ST
35,111,2021-05-09,12:18:00,W,M,1,22,Multiple,0,N,N,N,100 BLOCK E ALBANUS ST
35,401,2021-05-11,21:46:00,B,M,0,30,Abdomen,0,N,N,N,1900 BLOCK SPARKS ST
35,401,2021-05-11,21:46:00,B,M,0,29,Groin,0,N,N,N,1900 BLOCK SPARKS ST
35,401,2021-05-14,23:36:00,W,F,0,20,Head,0,N,N,N,5900 BLOCK N OPAL ST
35,401,2021-05-17,22:11:00,B,M,0,37,Multiple,0,N,N,N,16TH & WYOMING AVE
35,401,2021-05-18,11:58:00,B,M,0,22,Head,0,N,N,N,4500 BLOCK N 19TH ST
35,401,2021-05-18,11:58:00,B,M,0,36,Arm,0,N,N,N,4500 BLOCK N 19TH ST
35,401,2021-05-18,11:58:00,B,M,0,56,Multiple,0,N,N,N,4500 BLOCK N 19TH ST
35,401,2021-05-19,1:16:00,B,M,0,19,Arm,0,N,N,N,6800 BLOCK N 16TH ST
35,401,2021-05-20,20:09:00,W,M,1,43,Leg,0,N,N,N,3RD & LINDLEY ST
35,416,2021-05-21,21:00:00,B,M,0,17,Shoulder,0,N,N,N,1600 BLOCK W GRANGE ST
35,401,2021-05-22,14:12:00,B,M,0,19,Leg,0,N,N,N,1000 BLOCK W ROCKLAND ST
35,401,2021-05-23,22:29:00,B,M,0,30,Stomach,0,N,N,N,300 BLOCK W ALBANUS ST
35,111,2021-05-30,2:25:00,B,M,0,38,Chest,1,N,N,N,1000 BLOCK W OLNEY AVE
35,401,2021-05-31,20:26:00,B,M,0,54,Leg,0,N,N,N,1500 BLOCK 66TH AVE
35,401,2021-05-31,22:16:00,B,M,0,30,Back,0,N,N,N,6700 BLOCK N 18TH ST
35,111,2021-06-04,23:38:00,B,M,0,40,Multiple,1,N,N,N,1400 BLOCK BELFIELD AVE
35,401,2021-06-06,11:20:00,B,M,0,28,Multiple,0,N,N,N,400 BLOCK W CLARKSON ST
35,111,2021-06-06,16:39:00,B,M,0,18,Hip,1,N,N,N,1700 BLOCK N 68TH AVE
35,401,2021-06-10,2:28:00,B,M,0,25,Multiple,0,N,N,N,6400 BLOCK N 10TH ST
35,401,2021-06-11,10:57:00,B,M,0,60,Leg,0,N,N,N,4700 BLOCK N 11TH ST
35,401,2021-06-13,13:00:00,B,F,0,16,Leg,0,N,N,N,6500 BLOCK N BROAD ST
35,401,2021-06-14,16:57:00,B,M,0,31,Multiple/Head,0,N,N,N,2600 BLOCK DELPHINE ST
35,401,2021-06-14,12:57:00,B,F,0,31,Multiple/Head,0,N,N,N,2600 BLOCK DELPHINE ST
35,401,2021-06-15,2:10:00,B,M,0,44,Leg,0,N,N,N,500 BLOCK W OLNEY AVE
35,111,2021-06-17,22:22:00,B,M,0,25,Chest,1,N,N,N,4800 BLOCK N FRANKLIN ST
35,111,2021-06-17,22:22:00,B,F,0,26,Foot,0,N,N,N,4800 BLOCK N FRANKLIN ST
35,111,2021-06-17,22:22:00,B,M,0,24,Head,0,N,N,N,4800 BLOCK N FRANKLIN ST
35,401,2021-06-18,13:46:00,B,M,0,24,Abdomen,0,N,N,N,400 BLOCK W CHEW AVE
35,401,2021-06-19,12:16:00,B,M,0,26,Stomach,0,N,N,N,1400 BLOCK CONLYN ST
35,401,2021-06-21,17:15:00,B,M,0,19,Multiple,0,N,N,N,5400 BLOCK N 5TH ST
35,401,2021-06-21,17:17:00,B,M,0,15,Back,0,N,N,N,5400 BLOCK N 5TH ST
35,111,2021-06-25,19:57:00,B,M,0,27,Head,1,N,N,N,1400 BLOCK WINDRIM ST
35,401,2021-06-27,13:07:00,B,M,0,30,Leg,0,N,N,N,5500 BLOCK OLD YORK RD
35,416,2021-06-29,23:24:00,B,M,0,20,Multiple,0,N,N,N,5500 BLOCK OLD YORK RD
35,401,2021-06-30,21:40:00,B,M,0,19,Multiple,0,N,N,N,200 BLOCK E DUNCANNON AVE
35,401,2021-07-02,18:59:00,W,M,0,24,Leg,0,N,N,N,200 BLOCK W DUNCANNON AVE
35,401,2021-07-02,18:59:00,W,M,1,33,Multiple,0,N,N,N,200 BLOCK W DUNCANNON AVE
35,401,2021-07-02,18:59:00,B,M,0,36,Leg,0,N,N,N,200 BLOCK W DUNCANNON AVE
35,401,2021-07-04,21:45:00,B,M,0,40,Neck,0,N,N,N,4900 BLOCK N 12TH ST APT 3
35,111,2021-07-07,5:56:00,A,M,0,38,Head,1,N,N,N,500 BLOCK W SOMERVILLE AVE
35,111,2021-07-07,5:56:00,A,M,0,68,Neck,0,N,N,N,500 BLOCK W SOMERVILLE AVE
35,401,2021-07-10,14:07:00,B,M,0,23,Back,0,N,N,N,900 BLOCK W SPENCER ST
35,416,2021-07-12,9:12:00,B,M,0,28,Back,0,N,N,N,BROAD AND WINDRIM STS
35,111,2021-07-12,14:14:00,B,M,0,23,Chest,1,N,N,N,1600 BLOCK W NEDRO AVE
35,111,2021-07-12,14:14:00,B,M,0,26,Hand,0,N,N,N,1600 BLOCK W NEDRO AVE
35,401,2021-07-14,21:02:00,B,M,0,19,Multiple/Head,0,N,N,N,1500 BLOCK COURTLAND ST
35,401,2021-07-14,21:02:00,B,M,0,16,Arm,0,N,N,N,1500 BLOCK COURTLAND ST
35,401,2021-07-15,22:44:00,B,F,0,24,Leg,0,N,N,N,1200 BLOCK W WINGHOCKING ST
35,401,2021-07-15,18:44:00,B,M,0,24,Hand,0,N,N,N,1200 BLOCK W WINGOHOCKING ST
35,401,2021-07-19,19:59:00,B,M,0,22,Ankle,0,N,N,N,5500 BLOCK OLD YORK RD
35,401,2021-07-25,22:20:00,B,M,0,20,Foot,0,N,N,N,700 BLOCK W SPENCER ST
35,401,2021-07-28,16:35:00,B,M,0,21,Arm,0,N,N,N,100 BLOCK W ALBANUS ST
35,401,2021-07-31,12:18:00,B,M,0,19,Multiple,0,N,N,N,4500 BLOCK N 15TH ST
35,3116,2021-07-31,14:43:00,B,M,0,37,Leg,0,N,N,N,BROAD & OLNEY AVE
35,401,2021-08-05,23:06:00,B,M,0,44,Hand,0,N,N,N,1900 BLOCK E CHELTEN AVE
35,401,2021-08-06,3:35:00,B,M,0,45,Head,0,N,N,N,1200 BLOCK W CHEW AVE
35,111,2021-08-11,21:54:00,B,M,0,46,Multiple,1,N,N,N,5500 BLOCK RISING SUN AVE
35,111,2021-08-11,21:54:00,B,M,0,27,Multiple/Head,0,N,N,N,5500 BLOCK RISING SUN AVE
35,111,2021-08-11,21:54:00,B,M,0,26,Foot,0,N,N,N,5500 BLOCK RISING SUN AVE
35,111,2021-08-11,21:54:00,B,M,0,28,Multiple/Head,0,N,N,N,5500 BLOCK RISING SUN AVE
35,111,2021-08-11,21:54:00,B,M,0,32,Leg,0,N,N,N,5500 BLOCK RISING SUN AVE
35,401,2021-08-13,2:50:00,B,M,0,45,Foot,0,N,N,N,500 BLOCK E CLARKSON ST
35,111,2021-08-16,19:13:00,B,M,0,18,Multiple,1,N,N,N,100 BLOCK E OLNEY AVE
35,111,2021-08-16,15:13:00,B,M,0,19,Multiple/Head,1,N,N,N,100 BLOCK E OLNEY AVE
35,401,2021-08-18,20:21:00,B,M,0,18,Ankle,0,N,N,N,1700 BLOCK MEDARY ST
35,401,2021-08-23,23:00:00,B,M,0,22,Shoulder,0,N,N,N,1000 BLOCK W ROCKLAND ST
35,401,2021-08-28,1:28:00,B,M,0,35,Leg,0,N,N,N,6600 BLOCK N13th st
35,111,2021-08-28,15:15:00,B,F,0,26,Chest,1,N,N,N,"5900 BLOCK N ""A"" ST"
35,401,2021-09-03,15:25:00,B,M,0,70,Head,0,N,N,N,5100 BLOCK C ST
35,111,2021-09-10,15:39:00,B,M,0,30,Multiple,1,N,N,N,4500 BLOCK N 12TH ST
35,111,2021-09-20,14:55:00,B,M,0,26,Chest,1,N,N,N,1300 BLOCK W CHEW AVE
35,111,2021-09-20,14:55:00,B,M,0,22,LEG,0,N,N,N,1300 BLOCK W CHEW AVE
35,111,2021-09-20,14:55:00,B,M,0,24,Arm,0,N,N,N,1300 BLOCK W CHEW AVE
35,111,2021-09-20,14:55:00,B,M,0,25,Hand,0,N,N,N,1300 BLOCK W CHEW AVE
35,111,2021-09-20,14:55:00,B,F,0,28,Shoulder,0,N,N,N,1300 BLOCK W CHEW AVE
35,111,2021-09-20,14:55:00,B,M,0,19,Leg,0,N,N,N,1300 BLOCK W CHEW AVE
35,401,2021-09-21,0:30:00,B,M,0,29,Buttocks,0,N,N,N,4500 BLOCK N GRATZ ST
35,111,2021-09-21,16:06:00,B,F,0,28,Head,0,N,N,N,6900 BLOCK N BROAD ST APT B1
35,401,2021-09-24,1:26:00,W,F,1,40,Head,0,N,N,N,4900 BLOCK N 2ND ST
35,401,2021-09-26,14:13:00,B,M,0,29,Foot,0,N,N,N,67TH AND 16TH ST
35,111,2021-10-01,11:26:00,B,M,0,25,Multiple/Head,1,N,N,N,5200 BLOCK OLD YORK RD
35,401,2021-10-03,8:45:00,B,M,0,20,Multiple,1,N,N,N,4500 BLOCK N 17TH ST
35,401,2021-10-03,20:38:00,B,M,0,28,Multiple,0,N,N,N,100 BLOCK E ALBANUS ST
35,111,2021-10-05,15:12:00,B,M,0,48,Multiple,1,N,N,N,4800 BLOCK N BROAD ST
35,401,2021-10-10,13:29:00,B,M,0,16,Multiple,0,N,N,N,7000 BLOCK N BROAD ST
35,401,2021-10-11,22:17:00,B,M,0,17,Leg,0,N,N,N,4800 BLOCK N LAWRENCE ST
35,300,2021-10-13,0:30:00,B,M,0,31,Arm,0,N,N,N,6200 BLOCK N 5TH ST
35,401,2021-10-17,10:51:00,B,M,0,26,Head,0,N,N,N,1400 BLOCK W FISHER AVE
35,111,2021-10-19,15:49:00,B,M,0,17,Abdomen,1,N,N,N,6000 BLOCK N AMERICAN ST
35,111,2021-10-21,2:52:00,W,M,0,40,Abdomen,1,N,N,N,5000 BLOCK N 12TH ST
35,111,2021-10-21,6:50:00,B,M,0,41,Multiple,1,N,N,N,1200 BLOCK ROCKLAND ST
35,111,2021-10-26,23:50:00,B,M,0,16,Multiple,1,N,N,N,200 BLOCK FARISTON DR
35,401,2021-11-01,22:00:00,B,M,0,47,Hand,0,N,N,N,4900 BLOCK N 19TH ST
35,300,2021-11-11,22:40:00,B,M,0,39,Multiple/Head,0,N,N,N,5000 BLOCK N FAIRHILL ST
35,111,2021-11-16,3:04:00,A,F,0,67,Chest,1,N,N,N,5800 BLOCK OLD YORK RD
35,401,2021-11-16,20:10:00,B,M,0,20,Leg,0,N,N,N,6600 BLOCK N GRATZ ST
35,401,2021-11-16,20:10:00,B,M,0,22,Multiple,0,N,N,N,6600 BLOCK N GRATZ ST
35,111,2021-11-21,15:30:00,B,M,0,40,Multiple,1,N,N,N,5000 BLOCK N 8TH ST
35,401,2021-11-24,13:23:00,B,M,0,32,Multiple,0,N,N,N,4500 BLOCK N 12TH ST
35,401,2021-11-24,18:23:00,B,M,0,27,Leg,0,N,N,N,4500 BLOCK N 12TH ST
35,111,2021-11-27,19:10:00,W,M,1,24,Multiple,1,N,N,N,500 BLOCK W DUNCANNON AVE
35,401,2021-11-27,16:06:00,W,M,1,20,Foot,0,N,N,N,100 BLOCK W DUNCANNON AVE
35,401,2021-12-05,0:59:00,B,F,0,,Abdomen,0,N,N,N,5500 BLOCK OLD YORK ROAD
35,401,2021-12-05,23:26:00,B,M,0,26,Multiple,0,N,N,N,5TH ST AND OLNEY AVE
35,401,2021-12-06,18:56:00,W,M,1,65,Leg,0,N,N,N,5400 BLOCK N 5TH ST
35,401,2021-12-07,11:24:00,B,M,0,29,Multiple,0,N,N,N,6800 BLOCK N BROAD ST
35,401,2021-12-07,11:24:00,B,M,0,34,Head,0,N,N,N,6800 BLOCK N BROAD ST
35,3010,2021-12-16,6:05:00,B,F,0,39,Head,1,N,N,N,5200 BLOCK N MARSHALL ST
35,111,2021-12-20,15:11:00,B,M,0,36,Multiple,1,N,N,N,300 BLOCK WEST RUSCOMB ST
35,111,2021-12-21,18:21:00,B,M,0,22,Multiple/Head,1,N,N,N,900 BLOCK W ROCKLAND ST
35,401,2021-12-22,16:22:00,B,M,0,30,Back,0,N,N,N,500 BLOCK W GRANGE AVE
35,401,2021-12-22,20:14:00,B,M,0,15,Foot,0,N,N,N,4900 BLOCK N 11TH ST
35,401,2021-12-27,19:17:00,B,M,0,14,Multiple/Head,0,N,N,N,200 BLOCK WIDENER ST
35,401,2021-12-27,19:17:00,B,M,0,17,Hip,0,N,N,N,200 BLOCK WIDENER ST
35,401,2021-12-31,14:24:00,B,M,0,22,Abdomen,0,N,N,N,700 BLOCK W DUNCANNON AVE
39,,2021-03-20,4:36:00,B,M,0,30,Leg,0,N,N,N,4200 BLOCK GERMANTOWN AVE
39,,2021-03-20,3:46:00,B,F,0,30,Leg,0,N,N,N,4200 BLOCK GERMANTOWN AVE
39,3412,2021-01-04,22:02:00,B,M,0,21,Leg,0,N,N,N,5400 BLOCK WISSAHICKON AVE
39,411,2021-01-06,16:23:00,B,M,0,59,Back,0,N,N,N,5200 BLOCK KNOX ST
39,111,2021-01-14,23:18:00,W,M,0,37,Multiple,1,N,N,N,1600 BLOCK ALLEGHENY AVE
39,411,2021-01-19,0:12:00,B,M,0,29,Multiple/Head,0,N,N,N,4900 BLOCK WAYNE AVE
39,411,2021-01-19,19:24:00,B,M,0,44,Multiple,0,N,N,N,2800 BLOCK N BONSALL ST
39,411,2021-01-25,23:02:00,B,M,0,52,Multiple/Head,0,N,N,N,3200 BLOCK N ALLEGHENY AVE
39,111,2021-02-08,8:20:00,B,F,0,54,Head,1,N,N,N,4200 BLOCK RIDGE AVE
39,411,2021-02-17,17:11:00,B,M,0,18,Multiple,0,N,N,N,26TH & SOMERSET ST
39,411,2021-02-19,18:45:00,B,M,0,29,Arm,0,N,N,N,2900 BLOCK N 23RD ST
39,3115,2021-02-20,1:31:00,B,M,0,21,Foot,0,N,N,N,4800 BLOCK GERMANTOWN AVE
39,401,2021-02-27,21:21:00,B,M,0,32,Multiple,0,N,N,N,3500 BLOCK N 21ST ST
39,111,2021-03-03,15:13:00,B,M,0,18,Head,1,N,N,N,1700 BLOCK ERIE AVE
39,407,2021-03-05,10:33:00,B,M,0,27,Head,0,N,N,N,3200 BLOCK NEWKIRK ST
39,411,2021-03-07,23:52:00,B,M,0,17,Multiple,0,N,N,N,2900 BLOCK N 27TH ST
39,411,2021-03-14,23:47:00,B,M,0,18,Leg,0,N,N,N,2700 BLOCK W SELTZER ST
39,111,2021-03-15,13:47:00,B,M,0,30,Head,1,N,N,N,2700 BLOCK N 23RD ST
39,111,2021-03-20,3:46:00,B,M,0,33,Ankle,0,N,N,N,4200 BLOCK GERMANTOWN AVE
39,111,2021-03-20,3:46:00,B,F,0,39,Buttocks,0,N,N,N,4200 BLOCK GERMANTOWN AVE
39,3412,2021-03-20,3:46:00,B,M,0,28,Leg,0,N,N,N,4200 BLOCK GERMANTOWN AVE
39,411,2021-03-20,18:30:00,B,M,0,45,Multiple,0,N,N,N,4600 BLOCK WAYNE AVE
39,411,2021-03-21,2:55:00,B,M,0,18,Hand,0,N,N,N,HENRY AV & QUEEN LANE
39,411,2021-03-21,12:55:00,B,M,0,19,Multiple,0,N,N,N,100 BLOCK HANSBERRY ST
39,111,2021-03-25,13:09:00,B,M,0,32,Head,1,N,N,N,5200 BLOCK KNOX ST
39,401,2021-03-27,23:11:00,B,F,0,31,Back,0,N,N,N,2900 BLOCK N BAILEY ST
39,401,2021-03-30,15:54:00,B,M,0,17,ARM,0,N,N,N,4900 BLOCK PULASKI ST
39,401,2021-03-30,19:54:00,B,F,0,16,Neck,0,N,N,N,4900 BLOCK PULASKI AVE
39,809,2021-03-20,3:46:00,B,M,0,39,Multiple/Head,1,N,N,N,4200 BLOCK GERMANTOWN AVE
39,401,2021-04-05,13:08:00,B,M,0,35,Multiple/Head,0,N,N,N,2700 BLOCK N NEW KIRK ST
39,401,2021-04-06,15:08:00,B,M,0,38,Multiple,0,N,N,N,2700 BLOCK W ALLEGHENY AVE
39,111,2021-04-06,18:37:00,B,M,0,15,Multiple,1,N,N,N,2500 BLOCK W SOMERSET ST
39,401,2021-04-06,23:39:00,B,M,0,27,Shoulder,0,N,N,N,2600 BLOCK W LEHIGH AVE
39,111,2021-04-07,14:43:00,B,M,0,22,Head,1,N,N,N,2000 BLOCK WINDRIM AVE
39,111,2021-04-07,14:43:00,B,M,0,22,Leg,0,N,N,N,2000 BLOCK WINDRIM AVE
39,401,2021-04-09,18:03:00,B,M,0,40,Stomach,0,N,N,N,4400 BLOCK N 17TH ST
39,401,2021-04-10,2:05:00,B,M,0,32,Multiple,0,N,N,N,2200 BLOCK W TORONTO ST
39,401,2021-04-10,17:30:00,B,M,0,18,Foot,0,N,N,N,4100 BLOCK N 16TH ST
39,401,2021-04-13,14:11:00,B,M,0,28,Multiple,0,N,N,N,3300 BLOCK N 21ST ST
39,401,2021-04-13,18:55:00,B,M,0,21,Multiple,0,N,N,N,3400 BLOCK N 22ND ST
39,111,2021-04-14,17:26:00,B,M,0,16,Neck,1,N,N,N,2900 BLOCK N TANEY ST
39,401,2021-04-15,21:50:00,B,M,0,17,Arm,0,N,N,N,4600 BLOCK FERNHILL RD
39,401,2021-04-21,17:39:00,B,M,0,44,LEG,0,N,N,N,2100 BLOCK W ONTARIO ST
39,401,2021-04-24,2:33:00,B,M,0,34,Arm,0,N,N,N,CLARISSA / DENNIE ST
39,401,2021-05-02,0:35:00,B,M,0,17,Abdomen,0,N,N,N,4200 BLOCK N BROAD ST
39,401,2021-05-05,3:01:00,B,M,0,40,Head,0,N,N,N,5100 BLOCK MARION ST
39,401,2021-05-06,0:50:00,B,F,0,22,Leg,0,N,N,N,3100 BLOCK N 22ND ST
39,401,2021-05-06,17:22:00,B,M,0,37,Chest,0,N,N,N,1400 BLOCK ERIE AVE
39,111,2021-05-09,13:39:00,B,M,0,18,Head,1,N,N,N,2800 BLOCK N 21ST ST
39,111,2021-05-09,9:39:00,B,M,0,19,Multiple,1,N,N,N,2800 BLOCK N 21ST ST
39,111,2021-05-09,13:39:00,B,M,0,18,Arm,0,N,N,N,2800 BLOCK N 21ST ST
39,401,2021-05-10,19:35:00,B,M,0,17,Head,0,N,N,N,5000 BLOCK WADE ST
39,111,2021-05-24,12:58:00,B,M,0,28,Multiple/Head,1,N,N,N,2800 BLOCK N 25TH ST
39,401,2021-05-26,18:36:00,B,F,0,23,Head,0,N,N,N,2100 BLOCK W LEHIGH AVE
39,401,2021-06-03,12:22:00,B,M,0,27,Multiple,0,N,N,N,3900 BLOCK PRISCILLA ST
39,111,2021-06-07,13:58:00,B,M,0,28,Multiple,1,N,N,N,1700 BLOCK W BUTLER ST
39,111,2021-06-07,17:58:00,B,F,0,53,Chest,0,N,N,N,1700 BLOCK W BUTLER ST
39,111,2021-06-10,0:35:00,B,M,0,30,Multiple/Head,1,N,N,N,100 BLOCK W HANSBERRY ST
39,401,2021-06-10,22:37:00,B,M,0,32,Leg,0,N,N,N,5400 BLOCK GERMANTOWN AVE
39,401,2021-06-12,10:52:00,B,M,0,40,Multiple,0,N,N,N,3000 BLOCK N 15TH ST
39,401,2021-06-12,10:52:00,B,M,0,53,Head,0,N,N,N,3000 BLOCK N 15TH ST
39,401,2021-06-16,20:14:00,B,F,0,47,Multiple,0,N,N,N,4400 BLOCK N 19TH ST
39,401,2021-06-16,20:14:00,B,M,0,31,Multiple,0,N,N,N,3300 BLOCK W ALLEGHENY AVE
39,401,2021-06-16,20:14:00,B,M,0,21,Leg,0,N,N,N,3300 BLOCK W ALLEGHENY AVE
39,401,2021-06-20,19:09:00,B,M,0,18,Back,0,N,N,N,2700 BLOCK N 26TH ST
39,401,2021-06-20,19:09:00,B,M,0,25,Chest,0,N,N,N,2700 BLOCK N 26TH ST
39,401,2021-06-20,19:09:00,B,M,0,14,Leg,0,N,N,N,2700 BLOCK N 26TH ST
39,401,2021-06-26,17:54:00,B,M,0,17,Multiple,0,N,N,N,2800 BLOCK N BAMBREY ST
39,401,2021-06-26,21:54:00,B,M,0,16,Arm,0,N,N,N,2800 BLOCK N BAMBREY ST
39,401,2021-06-28,2:40:00,B,M,0,15,Groin,0,N,N,N,5000 BLOCK KEYSER ST
39,401,2021-06-29,21:48:00,B,M,0,43,Multiple,0,N,N,N,1900 BLOCK W WESTMORLAND ST
39,401,2021-07-04,2:53:00,B,M,0,33,Head,0,N,N,N,4300 BLOCK N CARLISLE ST
39,401,2021-07-07,21:38:00,B,M,0,22,Leg,0,N,N,N,4200 BLOCK WISSAHICKON AVE
39,401,2021-07-09,21:50:00,B,M,0,26,Multiple,0,N,N,N,3100 BLOCK N 22ND ST
39,401,2021-07-10,22:44:00,B,M,0,62,Leg,0,N,N,N,400 BLOCK W QUEEN LN
39,401,2021-07-12,0:21:00,B,M,0,26,Hip,0,N,N,N,5200 BLOCK GREENE ST
39,401,2021-07-12,2:49:00,B,M,0,45,Multiple,0,N,N,N,4500 BLOCK WAYNE AVE
39,401,2021-07-13,12:49:00,B,M,0,25,Buttocks,0,N,N,N,300 BLOCK W QUEEN LN
39,111,2021-07-17,1:57:00,B,M,0,27,Multiple/Head,1,N,N,N,5500 BLOCK WISSAHICKON AVE
39,401,2021-07-18,17:30:00,B,M,0,34,Multiple,0,N,N,N,1500 BLOCK W SELTZER ST
39,401,2021-07-19,22:13:00,B,M,0,31,Chest,0,N,N,N,3200 BLOCK N SPANGLER ST
39,401,2021-07-20,18:07:00,B,M,0,19,Leg,0,N,N,N,200 BLOCK W APSLEY ST
39,401,2021-07-22,6:02:00,B,M,0,40,Multiple,0,N,N,N,2600 BLOCK W SILVER ST
39,401,2021-07-22,18:32:00,B,M,0,17,Multiple,0,N,N,N,3200 BLOCK DEFENSE TER
39,401,2021-07-24,20:59:00,B,M,0,40,Multiple,0,N,N,N,2900 BLOCK N CROSKEY ST
39,401,2021-07-28,16:41:00,B,M,0,31,Leg,0,N,N,N,2800 BLOCK N TAYLOR ST
39,401,2021-07-28,16:41:00,B,M,0,35,Abdomen,0,N,N,N,2800 BLOCK N TAYLOR ST
39,401,2021-07-30,23:16:00,B,M,0,31,Neck,0,N,N,N,3100 BLOCK N 32ND ST
39,401,2021-07-30,23:16:00,B,F,0,22,Leg,0,N,N,N,3100 BLOCK N 32ND ST
39,401,2021-07-31,4:49:00,B,M,0,21,Buttocks,0,N,N,N,3300 BLOCK N 22ND ST
39,401,2021-08-01,14:09:00,B,M,0,41,Leg,0,N,N,N,5200 BLOCK PULASKI ST
39,401,2021-08-05,19:32:00,B,M,0,37,Leg,0,N,N,N,2600 BLOCK W LEHIGH AVE
39,401,2021-08-05,19:32:00,B,M,0,33,Back,0,N,N,N,2600 BLOCK W LEHIGH AVE
39,401,2021-08-07,3:37:00,B,M,0,19,Leg,0,N,N,N,1500 BLOCK W LEHIGH AVE
39,401,2021-08-09,17:50:00,B,F,0,36,Shoulder,0,N,N,N,100 BLOCK HANSBERRY ST
39,401,2021-08-09,7:54:00,B,M,0,25,Multiple,0,N,N,N,200 BLOCK W APSLEY ST
39,401,2021-08-13,23:53:00,B,F,0,64,Multiple,0,N,N,N,3300 BLOCK N UBER ST
39,401,2021-08-13,23:53:00,B,F,0,43,Leg,0,N,N,N,3300 BLOCK N UBER ST
39,401,2021-08-14,6:42:00,B,M,0,49,Leg,0,N,N,N,1900 BLOCK W ERIE AVE
39,111,2021-08-14,21:08:00,B,M,0,25,Multiple,1,N,N,N,1500 BLOCK SAINT LUKE STREET
39,3006,2021-08-16,18:32:00,B,F,0,27,Hand,0,N,N,N,2700 BLOCK N GARNET ST
39,111,2021-08-17,20:54:00,B,F,0,15,Head,0,N,N,N,1900 BLOCK W ONTARIO ST
39,111,2021-08-17,20:54:00,B,M,0,33,Leg,0,N,N,N,1900 BLOCK W ONTARIO ST
39,401,2021-08-18,2:05:00,B,M,0,27,Leg,0,N,N,N,1400 BLOCK W ALLEGHENY AVE
39,111,2021-08-19,17:35:00,B,M,0,28,Multiple/Head,1,N,N,N,5100 BLOCK GERMANTOWN AVE
39,111,2021-08-19,17:35:00,B,M,0,62,Leg,0,N,N,N,5100 BLOCK GERMANTOWN AVE
39,111,2021-08-19,17:35:00,B,M,0,29,Buttocks,0,N,N,N,5100 BLOCK GERMANTOWN AVE
39,111,2021-08-19,17:35:00,B,M,0,41,Arm,0,N,N,N,5100 BLOCK GERMANTOWN AVE
39,111,2021-08-19,17:35:00,B,F,0,28,Buttocks,0,N,N,N,5100 BLOCK GERMANTOWN AVE
39,111,2021-08-19,17:35:00,B,F,0,34,Back,0,N,N,N,5100 BLOCK GERMANTOWN AVE
39,401,2021-08-22,1:59:00,B,M,0,52,Multiple,0,N,N,N,5500 BLOCK WAYNE AVE
39,401,2021-08-22,1:59:00,B,F,0,28,Foot,0,N,N,N,5500 BLOCK WAYNE AVE
39,3412,2021-08-23,23:53:00,B,M,0,,Multiple,1,N,N,N,1700 BLOCK W JUNIATA ST
39,401,2021-08-26,2:25:00,B,M,0,35,Multiple,0,N,N,N,3000 BLOCK N 22ND ST
39,401,2021-08-27,0:40:00,B,M,0,33,Head,0,N,N,N,3100 BLOCK N 32ND ST
39,300,2021-08-28,10:33:00,B,M,0,56,Multiple,0,N,N,N,1700 BLOCK W BLAVIS ST
39,111,2021-08-31,3:01:00,B,M,0,24,Multiple/Head,1,N,N,N,5100 BLOCK MARION ST
39,401,2021-09-04,1:00:00,B,M,0,,Neck,0,N,N,N,3200 BLOCK N 15TH ST
39,401,2021-09-05,20:07:00,B,M,0,43,Multiple,0,N,N,N,3100 BLOCK JUDSON ST
39,111,2021-09-08,22:29:00,B,M,0,49,Multiple,1,N,N,N,2700 BLOCK N GARNET ST
39,111,2021-09-08,22:29:00,B,F,0,43,Hand,0,N,N,N,2700 BLOCK N GARNET ST
39,401,2021-09-09,22:40:00,B,M,0,23,Multiple,0,N,N,N,2200 BLOCK W LEHIGH AVE
39,401,2021-09-12,1:03:00,B,F,0,18,Leg,0,N,N,N,2900 BLOCK N BROAD ST
39,111,2021-09-12,14:40:00,B,M,0,24,Head,1,N,N,N,5000 BLOCK GERMANTOWN AVE
39,111,2021-09-12,14:40:00,B,M,0,24,Multiple,0,N,N,N,5000 BLOCK GERMANTOWN AVE
39,111,2021-09-12,14:40:00,B,M,0,24,Hip,0,N,N,N,5000 BLOCK GERMANTOWN AVE
39,401,2021-09-14,0:38:00,B,M,0,,Multiple,0,N,N,N,5800 BLOCK MORRIS ST
39,401,2021-09-16,0:02:00,B,M,0,31,Buttocks,0,N,N,N,3200 BLOCK MCMICHAEL ST
39,111,2021-09-18,12:44:00,B,M,0,54,Multiple/Head,1,N,N,N,2200 BLOCK W CAMBRIA ST
39,111,2021-09-19,11:12:00,B,M,0,22,Multiple/Head,1,N,N,N,2000 BLOCK W CAMBRIA ST
